地區,村里碼,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任,編碼,學歷,經歷,政見,unique
宜蘭縣宜蘭市菜園里,15,林耀明,1,男,1957,無黨籍及未經政黨推薦,342,0.4071,0,否,770801151,宜蘭國民中學力行國民小學,宜蘭縣水管裝置業職業工會理事長中華民國電氣總工會副理事長宜蘭縣總工會理事,1、主動關懷弱勢團體，積極為里民服務。2、爭取里內各項建設及福利。3、為里民之喉舌，推動節能減碳運動。4、關注社區發展，提供優質場地。,1
宜蘭縣宜蘭市菜園里,15,林宗林,2,男,1966,無黨籍及未經政黨推薦,498,0.5928,1,否,770801152,力行國小宜蘭國中宜蘭高商補校,永福豆沙工廠負責人菜園里守望相助隊副隊長宜蘭縣樹石協會副會長宜蘭市東嶽廟常務理事宜蘭市東園社區發展協會理事,1、美化轄區環境，提昇生活品質。2、反映基層民意，爭取里內建設。3、重視里民休閒，全力服務里民。4、對於貧困家庭，協助辦理補助。5、關懷獨居老人，申辦居家服務。,1
宜蘭縣宜蘭市北津里,19,游金錠,1,女,1956,無黨籍及未經政黨推薦,509,0.3635,0,否,770801191,宜蘭市力行國小畢業,當選98年好人好事代表榮獲104學年度導護志工金安獎榮獲2013～2017宜蘭縣愛心志工金願獎北津社區發展協會營養午餐及環境志工宜蘭縣環境保護巡守志工隊隊員北津社區發展協會理事新生國小愛心媽媽導護志工隊隊長社團法人宜蘭縣勞工志願服務協會副組長北津社區發展協會家政班及歌唱班副班長,1、秉持專業、活力、熱忱、認真、服務的精神，為里民打造成更活潑、更健康的生活領域，成為宜蘭縣、市模範里。2、恢復長青食堂營養午餐，照顧弱勢老人福利。3、將文化古蹟「宜蘭磚窯」及「金同春圳」塑造成全國的觀光景點。4、增設改善宜蘭河北端籃球場周邊兒童遊樂及一般民眾健身等公共休閒設施。5、建議政府機關設置重點路口監視器，加強里內維安。6、每年固定組團觀摩各縣市優質社區建設，做為本里促進發展之典範。,1
宜蘭縣宜蘭市北津里,19,吳聰德,2,男,1964,無黨籍及未經政黨推薦,891,0.6364,1,否,770801192,新生國小宜蘭國中宜蘭農工蘭陽技術學院（專科）,北津社區發展協會總幹事北津社區發展協會理事長新生帝王廟總幹事新生國小家長會會長宜蘭縣義消總隊宜蘭分隊顧問,1、傾聽里民聲音，爭取地方建設。2、關懷弱勢族群，協助申請各項社會福利。3、推動宜蘭磚窯文化營造，促進地方觀光產業。4、爭取社區各重要道路裝設交通號誌或監視器，維護行車安全及保障治安。5、爭取國光客運於本里設站，便利老弱婦孺就醫、就學及遊客至宜蘭磚窯參觀。6、爭取宜蘭河濱公園北岸設立兒童遊樂設施。,1
宜蘭縣宜蘭市北門里,21,陳正人,1,男,1961,無黨籍及未經政黨推薦,488,0.6920999999999999,1,否,770801211,力行國小宜蘭國中國立宜蘭高級商業職業學校附設高級商業職業進修學校,正人體育社負責人慶和社區發展協會常務理事宜蘭義消分隊小隊長宜蘭縣慢速壘球協會總幹事宜蘭市政委員會委員107年宜蘭市好人好事代表。,一、積極辦理本里常青食堂。二、組織本里守望相助隊。三、成立里民清寒子弟奬學金。四、向公所爭取老人、殘障、中低收入戶津貼。五、加強里民溝通管道，設計里民交辦便民表，提供里民交辦里長辦理用。六、爭取公所經費補助，於各路口裝設閉路監視器，防止宵小，維護安全。七、社區活動中心全面開放，以利里民活動所需。,1
宜蘭縣宜蘭市北門里,21,胡同興,2,男,1960,無黨籍及未經政黨推薦,217,0.3078,0,否,770801212,宜蘭力行國小宜蘭國中,宜蘭市青工會副總幹事宜蘭市城隍廟文武會總幹事,一、成立好厝邊商店優惠里民二、成立志工團隊：專為里內民眾服務三、成立社區守望相助隊四、為清寒低收入戶家庭爭取福利五、對里內65歲以上老人、包括獨居老人統計編制關懷探望,1
宜蘭縣宜蘭市南門里,24,藍國榮,1,男,1977,無黨籍及未經政黨推薦,289,0.3333,0,否,770801241,國立嘉義大學專科部羅東高工復興國中,金燦興行經營保險經紀人公司業務,1、重視並關心里內老人健康及安全照護2、反映基層民意心聲，爭取地方建設3、關懷弱勢家庭里民，協助各項社會福利補助，改善生活4、做為政府機構與里民間橋樑，提供優質的諮詢服務與溝通5、定期清潔里內垃圾及溝渠，維護里民生活品質6、給里民安全無虞平靜的生活環境7、里民服務優先，傾聽民意,1
宜蘭縣宜蘭市南門里,24,廖政達,2,男,1969,無黨籍及未經政黨推薦,578,0.6666,1,否,770801242,光復國小復興國中南強工商,一、宜蘭市大道社區發展協會執行總幹事。二、宜蘭市武營廟副主任委員。,一、全力為里服務、爭取福利。二、重視里內治安、安居樂業。三、反應里民急難、濟幼扶老。四、聽取里民建言、反應民情。,1
宜蘭縣宜蘭市文化里,29,吳啓鴻,1,男,1981,無黨籍及未經政黨推薦,1106,0.6385000000000001,1,否,770801291,蘭陽技術學院資訊管理科畢業。,宜蘭市文化社區發展協會現任理事長。106年宜蘭市文化里好人好事代表。五隻魚窯烤披薩老闆。,一、傾聽里民聲音，爭取地方建設。二、定期清潔里內垃圾及溝渠，維護里內生活品質。三、力爭改善及植種綠美化（清除里內髒亂點）提升生活品質。四、關懷照顧貧困及弱勢里民，並協助爭取最大的補助福利。五、積極推動社區發展活動，透過活動增加社區發展協會與里民之間互動。六、積極籌備成立社區守望相助隊，廣招熱心人士參加。七、結合社區與廟宇節慶活動，延續並配合民間信仰每年辦理重要祭典答謝神恩。八、一人當選，全家服務。,1
宜蘭縣宜蘭市文化里,29,潘溪潭,2,男,1956,中國國民黨,626,0.3614,0,否,770801292,①台北市協和祐德高中電工科畢業②教育部鑑定電機工程科專科學校畢業,福正水電行負責人（甲級電匠）中國國民黨宜蘭市黨部委員宜蘭市民防第二中隊分隊長中國國民黨宜蘭市青工會長中國國民黨宜蘭縣菁英參議會長,一、關懷弱勢及老人福利婦幼安全二、招募環保社區志工及守望相助隊三、推廣節能、綠能環保教育四、爭取設置社區活動中心五、加強耕耘地方文化發展與藝文活動進行六、加強美化街頭巷尾，環境清潔七、社區路口安全、監視系統、消防安全八、家庭水電安全及修理技術義務教育九、一人當選全家服務十、一通電話馬上服務,1
宜蘭縣宜蘭市新東里,32,邱永乾,1,男,1964,無黨籍及未經政黨推薦,936,0.4854,0,否,770801321,黎明國小中華國中崇右技術學院,宜蘭縣電腦商業同業公會理事長中華國中家長會會長宜蘭市家長會長聯誼會總會長東村社區守望相助隊隊長宜蘭義勇消防顧問,1、_x0007_提供弱勢族群【愛心待用餐】－_x0007__x0007__x0007_配合里內餐飲業者，設立愛心待用餐，免費提供弱勢家庭解決食的問題。2、_x0007_設置樂活新東【居家照護】聯絡網－3、_x0007_提供里民優質生活及豐富品質機能之課程－_x0007__x0007__x0007_辦理各種健康、養生、藝文、知性講座並不定期舉辦旅遊、節慶聯誼活動。4、_x0007_發揚在地【傳統文創產業】－①_x0007_壯三新涼樂團為全省最具特色＂落地掃＂歌仔戲，積極宣傳吸引年輕族群了解並投入傳承及發揚新東文化。②配合三聖宮、福德廟擴大辦理廟會活動，吸引年輕人了解、參與傳統固有宗教文化。5、_x0007_社區【環境綠美化工程】－_x0007_爭取校舍路78巷延伸至東港路水利圳溝懸臂加蓋擴寬路面，並連結至後火車站，營造綠化生態廊道。6、_x0007_完成社區【人力資源調查】－_x0007_整合社區人力資源，鼓勵學有專長住民，擴大投入參與整體社區營造，讓新東成為美麗又宜居的社區。7、_x0007_翻轉新東里再創新市榮－_x0007_新東里位居後火車站、轉運站及榮民、陽明兩大醫療醫院的樞紐，將督促儘速完成森林保育處廣大腹地的規劃（重劃後為宜蘭市健康休閒專用區），活絡東區發展，使新東里成為新商圈，我們努力的目標就是要將後站變成前站。,1
宜蘭縣宜蘭市新東里,32,潘富明,2,男,1966,無黨籍及未經政黨推薦,992,0.5145000000000001,1,否,770801322,省立基隆海事高級職業學校。,1、新東社區發展協會理事長。2、宜蘭縣社區營造員、規劃師。3、社區志工大隊長、民防大隊及社區巡守隊隊員。4、成立社區長青食堂、關懷據點及早起會等，照顧鄉親長輩。5、成立資源回收小站，回收金捐助弱勢學童。6、醒吾科技大學二技部進修中。,1、向市公所爭取興建里民活動中心，以提供里民更好的活動空間。2、全力支持推動宜蘭市鐵路高架化，以改善交通瓶頸並促進地方經濟發展。3、向市公所爭取經費成立弱勢家庭學童課後輔導班，讓孩童扎根學習，家長安心就業。4、向市公所爭取里內治安死角增設照明設備及監視器，以保護學童及夜歸婦女人身安全。5、向市公所爭取獨居老人居家服務，協助中低收入戶補助申請，並持續辦理長青食堂。6、定期透過市公所申請進行排水溝疏濬工作，爭取里內增設消防栓及滅火器。7、向市公所爭取每年不定期辦理里民縣外參訪，凝聚里民情感。8、我將以社區營造員，社區規劃師專業，向市公所爭取發展新東里人文與藝術。9、里長事務補助費將落實用於里內各項因公支出。10、持續推動社區綠美化與環境清潔，提升里民生活環境品質。,1
宜蘭縣羅東鎮賢文里,12,林耀華,1,男,1952,無黨籍及未經政黨推薦,687,0.3231,0,否,770802121,宜蘭縣立利澤國民小學畢業宜蘭縣立東光國民中學畢業,冬山河休閒農業區第五任主任委員宜蘭縣觀光大使發展協會理事長賢文社區發展協會理事羅東鎮觀光小鎮發展協會理事順達股份有限公司總經理,1.鎮里和諧，配合政策打造賢文里更好的基層建設。2.爭取里民活動中心、營造優質社區、增進里民情感。3.推動文化藝術、美化街道、提升里民生活環境品質。4.親善賢文里、關懷老人福利、建立關懷據點、提供長青食堂、推動長照2.0柑仔店系列活動。5.建立里民網聯平台、傾聽里民心聲、提供相關福利資訊、快速服務里民。6.以專業專職里長，認真打拼落實里民服務。,1
宜蘭縣羅東鎮賢文里,12,張智傑,2,男,1986,無黨籍及未經政黨推薦,1439,0.6768000000000001,1,否,770802122,公正國小國華國中羅東高中開南大學公共事務管理學系畢業,現任：創新洗衣部負責人羅東鎮賢文里第31鄰鄰長羅東鎮賢文里環保志工羅東鎮國華社區守望相助隊副小隊長宜蘭縣社區發展聯盟會員經歷：羅東鎮104年度敬老楷模宜蘭縣106年度績優守望相助人員,智傑秉持服務的初心，堅持做對的事情，為了讓賢文更好的理念下，落實以下友善家園藍圖：執行力：1.全力配合鎮公所之政令並落實推行。2.用心傾聽里民心聲，維護權益，解決問題，做里民與鎮公所溝通的最佳橋樑。民生力：1.配合汙水下水道接管工程。2.路燈通亮、道路通平、水溝通暢。安全力：1.全面檢視里內各路口監視系統的功能性，必要時爭取鏡頭升級並加強治安死角之監視器的增設。2.易發生交通事故的十字路口及路段加裝反射鏡以利道安。環境力：推動環境整潔及綠美化，提升里民生活品質。凝聚力：積極爭取里民活動中心或爭取學校閒置教室，提供里民一個休閒聚會的場所。活動力：與社區發展協會及里上各社團合作，共同舉辦各項活動，讓資源能發揮最大效果，促進地方團結發展。關懷力：1.爭取更多社會資源及福利，讓里內真正需要幫助的里民（如：低收入戶、獨居老人、身心障礙及高風險家庭）受到實質照顧與救濟。2.配合政府長照2.0政策，宣導及提供資訊給需要的長者，定期舉辦健康講座等活動，提升長者生活樂趣及品質。資訊力：在臉書成立賢文里民交流平台，讓資訊公開24小時不斷線，也可增進里民的互動交流。服務力：創立賢文服務志工隊（服務項目：1.急難救助2.社區關懷3.獨居老人送餐服務等）。智傑親力、懇請給力、賢文有益！友善家園你我同行。,1
宜蘭縣蘇澳鎮永光里,14,盧育順,1,男,1965,中國國民黨,202,0.6084,1,否,770803141,1.士敏國小。2.蘇澳國中。,1.永光社區發展協會理事長。2.永光里環保志工隊隊長。3.永安宮管理委員會常務理事。4.永安宮延平成功會總幹事。5.日月宮管理委員會總務組長。6.東安宮管理委員會委員。,一、落實台泥廠回饋金公開透明。二、積極爭取弱勢服務及老人福利。三、主動維護社區環境清潔。四、爭取增加社區監視系統，保障里民安全。五、定期召開里民大會，聽取並反應里民建言。,1
宜蘭縣蘇澳鎮永光里,14,吳兩泉,2,男,1956,中國國民黨,130,0.3915,0,否,770803142,1.士敏國小畢業。2.蘇澳國中畢業。3.省立蘇澳水產高職肄業。,1.永光里第13、14屆里長。2.永光社區守望相助隊第2屆隊長。3.現任蘇澳義警中隊顧問。4.現任蘇澳警友會會員。,一、爭取設立本里社區老人照護中心。二、加強照顧本里弱勢里民。三、爭取辦理本里老人長青食堂。四、爭取經費提昇老人福利，辦理敬老聯誼活動及重陽敬老餐會。五、反應里民心聲，爭取本里里民福利，用心服務本里里民。,1
